mileage,make,model,fuel,offerType,price,hp,year,log_price
59200.0,Opel,Adam,Gasoline,Used,8600,87.0,2016,9.059633754551479
34345.0,Volkswagen,up!,Gasoline,Used,8680,60.0,2016,9.068892008391808
59984.0,Toyota,Yaris,Gasoline,Used,8680,69.0,2016,9.068892008391808
56000.0,Fiat,500,Gasoline,Used,8699,69.0,2016,9.071078304642676
50000.0,Volkswagen,Polo,Gasoline,Used,8700,75.0,2016,9.071193240566025
62000.0,smart,forTwo,Gasoline,Used,8749,71.0,2016,9.07680897935166
47100.0,Renault,Clio,Gasoline,Used,8780,73.0,2016,9.080345575359996
44000.0,Peugeot,208,Gasoline,Used,8790,82.0,2016,9.081483749851179
21200.0,Renault,Twingo,Gasoline,Used,8850,90.0,2016,9.088285725968877
82400.0,Ford,B-Max,Gasoline,Used,8850,101.0,2016,9.088285725968877
41064.0,Peugeot,208,Gasoline,Used,8885,82.0,2016,9.092232283495854
50239.0,SEAT,Ibiza,Gasoline,Used,8885,75.0,2016,9.092232283495854
30800.0,smart,forTwo,Gasoline,Used,8479,71.0,2017,9.045465728785949
67674.0,Opel,Corsa,Gasoline,Used,8480,90.0,2017,9.0455836463617
12433.0,Opel,Corsa,Gasoline,Used,8480,69.0,2017,9.0455836463617
83000.0,Opel,Corsa,Gasoline,Used,8480,90.0,2017,9.0455836463617
34556.0,Opel,Corsa,Gasoline,Used,8490,69.0,2017,9.046762057999363
61247.0,smart,forTwo,Gasoline,Used,8490,71.0,2017,9.046762057999363
7340.0,Fiat,Panda,Gasoline,Used,8490,69.0,2017,9.046762057999363
51880.0,Citroen,C3,Gasoline,Used,8490,68.0,2017,9.046762057999363
53088.0,Renault,Twingo,Gasoline,Used,8499,90.0,2017,9.047821442478408
43025.0,Fiat,500,Gasoline,Used,8499,69.0,2017,9.047821442478408
28541.0,Opel,Corsa,Gasoline,Used,8590,69.0,2017,9.058470422638056
17350.0,Suzuki,Swift,Gasoline,Used,8599,94.0,2017,9.0595174822416
52800.0,smart,forTwo,Gasoline,Used,8690,71.0,2017,9.07004328643746
29494.0,Nissan,Micra,Gasoline,Used,8698,80.0,2017,9.07096335550754
109900.0,Opel,Astra,Diesel,Used,8699,95.0,2017,9.071078304642676
28900.0,Renault,Clio,Gasoline,Used,8700,90.0,2017,9.071193240566025
41161.0,Citroen,C1,Gasoline,Used,8700,82.0,2017,9.071193240566025
114500.0,Ford,Ka/Ka+,Gasoline,Used,8700,86.0,2017,9.071193240566025
45000.0,Ford,Fiesta,Gasoline,Used,8750,80.0,2017,9.076923258535832
42000.0,Opel,Corsa,Gasoline,Used,8750,101.0,2017,9.076923258535832
19966.0,Volkswagen,up!,Gasoline,Used,7790,60.0,2018,8.960724500330858
69240.0,Hyundai,i10,Gasoline,Used,7890,67.0,2018,8.973478148521036
30100.0,Citroen,C1,Gasoline,Used,7890,72.0,2018,8.973478148521036
66173.0,Fiat,Panda,Gasoline,Used,7890,69.0,2018,8.973478148521036
66599.0,Hyundai,i10,Gasoline,Used,7890,67.0,2018,8.973478148521036
36100.0,Volkswagen,up!,Gasoline,Used,7900,75.0,2018,8.974744612722734
87603.0,Volkswagen,up!,Gasoline,Used,7930,75.0,2018,8.97853441008332
43506.0,Volkswagen,up!,Gasoline,Used,7930,60.0,2018,8.97853441008332
43373.0,Volkswagen,up!,Gasoline,Used,7930,60.0,2018,8.97853441008332
65000.0,Opel,Corsa,Gasoline,Used,7950,69.0,2018,8.981052985901483
30000.0,SEAT,Mii,Gasoline,Used,7980,60.0,2018,8.984818995876008
50000.0,Opel,Corsa,Gasoline,Used,7980,69.0,2018,8.984818995876008
41000.0,smart,forTwo,Gasoline,Used,7990,71.0,2018,8.986071187374463
63659.0,Fiat,Panda,Gasoline,Used,7990,69.0,2018,8.986071187374463
12400.0,Toyota,Aygo,Gasoline,Used,7999,72.0,2018,8.987196820661973
55585.0,Volkswagen,up!,Gasoline,Used,7999,75.0,2018,8.987196820661973
49000.0,smart,forTwo,Gasoline,Used,7999,71.0,2018,8.987196820661973
59999.0,smart,forTwo,Gasoline,Used,7999,71.0,2018,8.987196820661973
37000.0,Dacia,Logan,Gasoline,Used,8100,73.0,2018,8.999742789830492
5200.0,Volkswagen,T6 Multivan,Diesel,Used,44450,150.0,2019,10.702142737876844
14067.0,Audi,TT,Gasoline,Used,45580,245.0,2019,10.727246242006135
9491.0,Audi,A6,Diesel,Used,46980,204.0,2019,10.757498543639837
10.0,Jeep,Grand Cherokee,Diesel,Demonstration,46990,250.0,2019,10.757711372994065
47000.0,Volvo,XC60,Electric/Gasoline,Used,46999,303.0,2019,10.757902880692196
43199.0,Audi,S5,Diesel,Used,53680,347.0,2019,10.89081440038412
45900.0,Volkswagen,T6 Multivan,Diesel,Used,54880,150.0,2019,10.9129224838081
14463.0,Audi,S4,Diesel,Used,57280,347.0,2019,10.955724259582695
39500.0,Volkswagen,Touareg,Diesel,Used,61490,286.0,2019,11.026646101622237
17900.0,Mercedes-Benz,EQC 400,Electric,Used,62950,408.0,2019,11.050111924969828
38000.0,BMW,840,Diesel,Used,76900,320.0,2019,11.250274159310356
9800.0,Volkswagen,Touareg,Diesel,Used,82059,286.0,2019,11.315205965996178
257.0,Land,Rover Range Rover,Diesel,Used,122900,275.0,2019,11.719134432217524
17560.0,Mercedes-Benz,G 63 AMG,Gasoline,Used,179990,585.0,2019,12.100662128622306
90.0,Maybach,Pullman,Gasoline,Used,717078,630.0,2019,13.482941294823261
90.0,Mercedes-Benz,S 650,Gasoline,Used,717078,630.0,2019,13.482941294823261
20060.0,Volkswagen,up!,Gasoline,Used,7490,60.0,2019,8.921457578947884
52546.0,Mitsubishi,Space Star,Gasoline,Used,7890,71.0,2019,8.973478148521036
26000.0,smart,forFour,Gasoline,Used,7900,71.0,2019,8.974744612722734
8500.0,Fiat,Fiorino,Gasoline,Used,7900,77.0,2019,8.974744612722734
17400.0,Volkswagen,Golf Sportsvan,Gasoline,Used,18994,131.0,2020,9.851931065621725
15.0,Opel,Corsa,Gasoline,Pre-registered,19880,101.0,2020,9.897519780756337
7777.0,Fiat,500X,Gasoline,Used,19950,120.0,2020,9.901034546375062
23900.0,Ford,EcoSport,Gasoline,Employee's car,19950,125.0,2020,9.901034546375062
9734.0,Fiat,Tipo,Gasoline,Demonstration,19990,120.0,2020,9.903037451255743
22500.0,Kia,Ceed SW / cee'd SW,Gasoline,Used,20350,140.0,2020,9.920885329712549
16700.0,Kia,Ceed SW / cee'd SW,Gasoline,Used,20490,140.0,2020,9.927741044336832
150.0,Hyundai,Tucson,Gasoline,Demonstration,20800,132.0,2020,9.942756341456828
6000.0,Ford,Fiesta,Gasoline,Demonstration,21990,125.0,2020,9.998388557730848
3666.0,Hyundai,Kona,Electric/Gasoline,Used,21990,105.0,2020,9.998388557730848
10.0,Fiat,500X,Gasoline,Used,21990,151.0,2020,9.998388557730848
14.0,Ford,Puma,Gasoline,Pre-registered,22490,125.0,2020,10.020870508171171
25100.0,Kia,XCeed,Gasoline,Used,22490,140.0,2020,10.020870508171171
10.0,Ford,Kuga,Gasoline,Pre-registered,22950,120.0,2020,10.041116787524166
2850.0,Jeep,Compass,Gasoline,Demonstration,23885,150.0,2020,10.081047792228372
7300.0,Volkswagen,T-Cross,Gasoline,Employee's car,23990,116.0,2020,10.085434038999999
10000.0,Skoda,Kamiq,Gasoline,Demonstration,23990,150.0,2020,10.085434038999999
4.0,Toyota,Proace,Gasoline,Used,24723,110.0,2020,10.115529710779164
15.0,SEAT,Leon,Gasoline,Pre-registered,24990,150.0,2020,10.126271039034782
6800.0,Kia,Sportage,Diesel,Used,25490,136.0,2020,10.14608072767165
1000.0,Opel,Corsa,Gasoline,Used,13890,75.0,2021,9.53899642739739
2000.0,Mitsubishi,Space Star,Gasoline,Demonstration,13950,71.0,2021,9.543306469268108
100.0,Fiat,500,Gasoline,Pre-registered,13950,71.0,2021,9.543306469268108
10.0,Renault,Twingo,Gasoline,Pre-registered,13990,65.0,2021,9.546169544733285
61320.0,Kia,Picanto,Gasoline,Pre-registered,13990,84.0,2021,9.546169544733285
50.0,Toyota,Aygo,Gasoline,Used,13990,72.0,2021,9.546169544733285
7.0,Hyundai,i10,Gasoline,Pre-registered,13990,67.0,2021,9.546169544733285
2500.0,Peugeot,108,Gasoline,Used,13990,72.0,2021,9.546169544733285
11.0,Kia,Rio,Gasoline,Pre-registered,13990,84.0,2021,9.546169544733285
2000.0,Toyota,Aygo,Gasoline,Demonstration,13990,72.0,2021,9.546169544733285
1.0,Kia,Picanto,Gasoline,Pre-registered,13990,84.0,2021,9.546169544733285
1.0,Opel,Corsa,Gasoline,Pre-registered,13990,75.0,2021,9.546169544733285
10.0,Hyundai,i20,Gasoline,Pre-registered,13990,84.0,2021,9.546169544733285
12.0,Hyundai,i20,Others,Pre-registered,13990,84.0,2021,9.546169544733285
20.0,Opel,Corsa,Gasoline,Pre-registered,13990,75.0,2021,9.546169544733285
69200.0,Mitsubishi,ASX,Gasoline,Used,9980,117.0,2011,9.208438564686587
59900.0,Audi,A1,Gasoline,Used,9990,122.0,2011,9.209439966733019
122000.0,Volkswagen,Touran,Gasoline,Used,9990,140.0,2011,9.209439966733019
93000.0,MINI,Cooper,Gasoline,Used,9995,122.0,2011,9.209940291954844
278000.0,Mercedes-Benz,E 350,Diesel,Used,9999,211.0,2011,9.210340371976184
313500.0,Mercedes-Benz,Sprinter,Diesel,Used,9999,129.0,2011,9.210340371976184
71150.0,Hyundai,iX35,Gasoline,Used,9999,135.0,2011,9.210340371976184
99099.0,Volkswagen,Tiguan,Gasoline,Used,10000,170.0,2011,9.210440366976517
121000.0,Audi,A3,Gasoline,Used,10000,200.0,2011,9.210440366976517
97722.0,Toyota,Prius,Electric/Gasoline,Used,10200,99.0,2011,9.23024103368252
97000.0,BMW,X1,Diesel,Used,10250,143.0,2011,9.235130540783402
97500.0,Ford,Kuga,Diesel,Used,10250,140.0,2011,9.235130540783402
88000.0,Ford,Kuga,Diesel,Used,10350,140.0,2011,9.24483841238375
111600.0,Toyota,Prius,Electric/Gasoline,Used,10397,136.0,2011,9.24936875894366
138000.0,BMW,X1,Diesel,Used,10399,177.0,2011,9.249561085129464
83925.0,MINI,Cooper D Countryman,Diesel,Used,10449,111.0,2011,9.254357257392957
100930.0,Volkswagen,Caddy,Diesel,Used,10490,102.0,2011,9.258273025731485
57700.0,Skoda,Octavia,Gasoline,Used,10500,122.0,2011,9.259225769705994
125000.0,Mercedes-Benz,C 180,Gasoline,Used,10500,156.0,2011,9.259225769705994
82910.0,Suzuki,Jimny,Gasoline,Used,10500,86.0,2011,9.259225769705994
153000.0,Volkswagen,Caddy,Diesel,Used,12000,102.0,2012,9.392745258631441
114000.0,Mazda,CX-7,Gasoline,Used,12000,260.0,2012,9.392745258631441
104000.0,Volkswagen,Caddy,Gasoline,Used,12200,105.0,2012,9.409273194575334
112000.0,Mercedes-Benz,B 200,Gasoline,Used,12250,156.0,2012,9.41336284529417
166500.0,Ford,Galaxy,Diesel,Used,12290,163.0,2012,9.416622566214981
124500.0,Mercedes-Benz,A 180,Gasoline,Used,12300,122.0,2012,9.417435838868785
202289.0,BMW,525,Diesel,Used,12350,204.0,2012,9.421492310438014
185000.0,BMW,X1,Diesel,Used,12399,184.0,2012,9.425451751593128
180000.0,Mercedes-Benz,GLK 220,Diesel,Used,12450,170.0,2012,9.429556219952412
61625.0,Kia,Sportage,Gasoline,Used,12450,163.0,2012,9.429556219952412
98500.0,BMW,X1,Gasoline,Used,12459,150.0,2012,9.430278792341444
165900.0,Volvo,XC60,Diesel,Used,12500,163.0,2012,9.433563920090563
192000.0,Audi,A6,Diesel,Used,12500,204.0,2012,9.433563920090563
79200.0,Mercedes-Benz,C 200,Diesel,Used,12600,136.0,2012,9.441531454869693
98000.0,Kia,Sportage,Diesel,Used,12600,136.0,2012,9.441531454869693
168200.0,BMW,325,Diesel,Used,12700,204.0,2012,9.44943600950432
66850.0,BMW,X1,Diesel,Used,12700,143.0,2012,9.44943600950432
139804.0,Fiat,Freemont,Diesel,Used,12799,170.0,2012,9.457200449907708
94000.0,Volkswagen,Scirocco,Gasoline,Used,12799,211.0,2012,9.457200449907708
125400.0,Mercedes-Benz,A 180,Gasoline,Used,12000,122.0,2013,9.392745258631441
82300.0,Volkswagen,Golf,Gasoline,Used,12000,105.0,2013,9.392745258631441
177708.0,BMW,525,Diesel,Used,12200,218.0,2013,9.409273194575334
174500.0,Volkswagen,Golf,Diesel,Used,12250,184.0,2013,9.41336284529417
243780.0,Audi,A6,Diesel,Used,12300,204.0,2013,9.417435838868785
252000.0,Audi,A4,Diesel,Used,12400,204.0,2013,9.425532393502772
59000.0,Toyota,Auris,Gasoline,Used,12450,132.0,2013,9.429556219952412
71400.0,Volkswagen,Golf,Gasoline,Used,12480,140.0,2013,9.431962766918454
50250.0,Nissan,Qashqai,Gasoline,Used,12490,141.0,2013,9.43276366396591
145000.0,Volvo,S60,Diesel,Used,12500,163.0,2013,9.433563920090563
204000.0,BMW,318,Diesel,Used,12500,143.0,2013,9.433563920090563
90500.0,Mercedes-Benz,B 180,Gasoline,Used,12600,122.0,2013,9.441531454869693
190000.0,Subaru,XV,Diesel,Used,12600,147.0,2013,9.441531454869693
93900.0,Volkswagen,Tiguan,Diesel,Used,12699,140.0,2013,9.449357272446683
71300.0,Toyota,Auris,Electric/Gasoline,Used,12790,136.0,2013,9.456497077599392
113000.0,BMW,118,Diesel,Used,12800,143.0,2013,9.45727857185611
116000.0,MINI,Cooper S Cabrio,Gasoline,Used,12850,184.0,2013,9.461176908307142
115000.0,MINI,Cooper S Coupe,Gasoline,Used,12900,184.0,2013,9.465060106725137
70000.0,BMW,116,Gasoline,Used,12900,136.0,2013,9.465060106725137
262324.0,Volkswagen,Crafter,Diesel,Used,12495,109.0,2014,9.433163872079467
96000.0,SEAT,Leon,Gasoline,Used,12600,150.0,2014,9.441531454869693
80350.0,BMW,318,Diesel,Used,12699,143.0,2014,9.449357272446683
106000.0,BMW,316,Gasoline,Used,12750,136.0,2014,9.453364978883542
104000.0,Opel,Insignia,Diesel,Used,12770,163.0,2014,9.454932254496262
138900.0,BMW,120,Diesel,Used,12770,184.0,2014,9.454932254496262
129600.0,Skoda,Octavia,Diesel,Used,12799,184.0,2014,9.457200449907708
289000.0,Mercedes-Benz,E 300,Electric/Diesel,Used,12800,204.0,2014,9.45727857185611
175000.0,Nissan,Qashqai,Diesel,Used,12800,131.0,2014,9.45727857185611
89000.0,Opel,Mokka,Gasoline,Used,12850,140.0,2014,9.461176908307142
113000.0,MINI,Cooper D,Diesel,Used,12890,111.0,2014,9.464284672443105
84652.0,Volkswagen,Tiguan,Diesel,Used,12890,110.0,2014,9.464284672443105
149960.0,SEAT,Alhambra,Diesel,Used,12899,140.0,2014,9.464982590349763
72300.0,Suzuki,Grand Vitara,Gasoline,Used,12900,106.0,2014,9.465060106725137
70000.0,Volkswagen,Golf,Gasoline,Used,12900,122.0,2014,9.465060106725137
87000.0,SEAT,Leon,Gasoline,Used,12900,122.0,2014,9.465060106725137
74950.0,BMW,X1,Gasoline,Used,12950,150.0,2014,9.468928284223587
120500.0,Audi,A3,Diesel,Used,12950,150.0,2014,9.468928284223587
8500.0,Nissan,Leaf,Electric,Used,12950,109.0,2014,9.468928284223587
133550.0,Volkswagen,CC,Gasoline,Used,12950,160.0,2014,9.468928284223587
35000.0,Mazda,3,Gasoline,Used,13900,120.0,2015,9.539716058977092
200000.0,Audi,A6,Diesel,Used,13900,218.0,2015,9.539716058977092
188000.0,BMW,520,Diesel,Used,13900,190.0,2015,9.539716058977092
74890.0,Ford,Kuga,Diesel,Used,13950,150.0,2015,9.543306469268108
88000.0,Volkswagen,Golf,Gasoline,Used,13950,125.0,2015,9.543306469268108
130250.0,Volkswagen,Tiguan,Gasoline,Used,13970,150.0,2015,9.544739031650487
49500.0,BMW,218,Gasoline,Used,13980,136.0,2015,9.545454543987825
55000.0,BMW,218,Gasoline,Used,13980,136.0,2015,9.545454543987825
101003.0,Toyota,Auris,Electric/Gasoline,Used,13980,136.0,2015,9.545454543987825
88990.0,Volkswagen,Golf,Gasoline,Used,13990,150.0,2015,9.546169544733285
84000.0,BMW,218,Diesel,Used,13990,150.0,2015,9.546169544733285
68000.0,Opel,Mokka,Diesel,Used,13990,136.0,2015,9.546169544733285
47966.0,Volkswagen,Golf Sportsvan,Diesel,Used,13990,110.0,2015,9.546169544733285
114600.0,BMW,318,Diesel,Used,13990,143.0,2015,9.546169544733285
165000.0,Opel,Insignia,Diesel,Used,13990,194.0,2015,9.546169544733285
274000.0,BMW,420,Diesel,Used,13999,190.0,2015,9.546812608597396
220000.0,Audi,A6,Diesel,Used,13999,272.0,2015,9.546812608597396
97500.0,Audi,A3,Diesel,Used,13999,150.0,2015,9.546812608597396
59300.0,Ford,Grand C-Max,Gasoline,Used,14000,150.0,2015,9.546884034617925
106000.0,Ford,Galaxy,Diesel,Used,14000,163.0,2015,9.546884034617925
108800.0,SEAT,Leon,Gasoline,Used,11999,124.0,2016,9.392661928770137
97000.0,Opel,Astra,Diesel,Used,11999,110.0,2016,9.392661928770137
66000.0,Peugeot,Partner,Diesel,Used,11999,120.0,2016,9.392661928770137
79211.0,Skoda,Octavia,Diesel,Used,12190,150.0,2016,9.408453253565146
209000.0,BMW,318,Diesel,Used,12200,150.0,2016,9.409273194575334
7741.0,Nissan,NV200,Gasoline,Used,12290,110.0,2016,9.416622566214981
89100.0,Volkswagen,Golf,Diesel,Used,12350,150.0,2016,9.421492310438014
79000.0,Renault,Megane,Gasoline,Used,12390,131.0,2016,9.424725681616493
62300.0,BMW,118,Gasoline,Used,12390,136.0,2016,9.424725681616493
92504.0,Volkswagen,Golf,Diesel,Used,12390,110.0,2016,9.424725681616493
75250.0,SEAT,Leon,Diesel,Used,12440,110.0,2016,9.42875274891449
70202.0,Kia,Sportage,Gasoline,Used,12444,135.0,2016,9.429074214801693
63050.0,Audi,A1,Diesel,Used,12450,116.0,2016,9.429556219952412
74100.0,Opel,Insignia,Diesel,Used,12480,170.0,2016,9.431962766918454
82000.0,Hyundai,i40,Diesel,Used,12489,141.0,2016,9.432683603119623
51114.0,Volkswagen,Polo,Gasoline,Used,12490,110.0,2016,9.43276366396591
145980.0,BMW,216,Diesel,Used,12490,116.0,2016,9.43276366396591
35950.0,Toyota,Yaris,Electric/Gasoline,Used,12497,101.0,2016,9.433323910489028
72500.0,Volkswagen,Golf Variant,Gasoline,Used,12500,110.0,2016,9.433563920090563
136645.0,Volkswagen,Touran,Gasoline,Used,12500,150.0,2016,9.433563920090563
45228.0,Ford,Focus,Diesel,Used,9990,95.0,2017,9.209439966733019
199921.0,Opel,Mokka X,Diesel,Used,9999,136.0,2017,9.210340371976184
173053.0,Volkswagen,Golf Variant,Diesel,Used,9999,116.0,2017,9.210340371976184
79100.0,Ford,B-Max,Gasoline,Used,10300,101.0,2017,9.239996256883693
212000.0,Citroen,Jumpy,Diesel,Used,10300,95.0,2017,9.239996256883693
67175.0,Toyota,Yaris,Gasoline,Used,10330,111.0,2017,9.242904362849446
127600.0,SEAT,Leon,Diesel,Used,10340,116.0,2017,9.243871855184976
30600.0,Hyundai,i20,Gasoline,Used,10380,84.0,2017,9.247732491193245
120570.0,Ford,Focus,Diesel,Used,10390,120.0,2017,9.248695325852646
39750.0,SEAT,Ibiza,Gasoline,Used,10395,75.0,2017,9.249176395761381
28495.0,Renault,Clio,Gasoline,Used,10400,118.0,2017,9.249657234353133
62000.0,Nissan,Juke,Gasoline,Used,10450,116.0,2017,9.254452946594503
161145.0,Hyundai,i30,Diesel,Used,10470,110.0,2017,9.256364810287462
27325.0,Volkswagen,Polo,Gasoline,Used,10490,60.0,2017,9.258273025731485
43806.0,Ford,Fiesta,Gasoline,Used,10490,71.0,2017,9.258273025731485
47000.0,Opel,Meriva,Gasoline,Used,10500,101.0,2017,9.259225769705994
54000.0,Dacia,Lodgy,Gasoline,Used,10500,116.0,2017,9.259225769705994
28845.0,Opel,Corsa,Gasoline,Used,10540,90.0,2017,9.26302769425519
33390.0,Suzuki,Ignis,Gasoline,Used,10550,90.0,2017,9.263975921142093
86000.0,Opel,Astra,Diesel,Used,10580,110.0,2017,9.266815218904162
29550.0,SEAT,Ibiza,Gasoline,Used,10445,75.0,2018,9.253974408996244
142500.0,Opel,Astra,Diesel,Used,10480,136.0,2018,9.257319373170178
27465.0,smart,forFour,Electric,Used,10490,82.0,2018,9.258273025731485
42900.0,Opel,Corsa,Gasoline,Used,10490,90.0,2018,9.258273025731485
14878.0,smart,forFour,Electric,Used,10490,82.0,2018,9.258273025731485
10583.0,Ford,Fiesta,Gasoline,Used,10490,86.0,2018,9.258273025731485
61320.0,Renault,Twingo,Gasoline,Used,10490,69.0,2018,9.258273025731485
29000.0,Toyota,Yaris,Gasoline,Used,10500,72.0,2018,9.259225769705994
13403.0,Peugeot,108,Gasoline,Used,10500,72.0,2018,9.259225769705994
7064.0,Volkswagen,up!,Gasoline,Used,10600,75.0,2018,9.268703615273097
24900.0,Opel,Corsa,Gasoline,Used,10690,90.0,2018,9.2771575450135
35350.0,Skoda,Fabia,Gasoline,Used,10700,75.0,2018,9.278092474027002
10650.0,Opel,Adam,Gasoline,Used,10740,69.0,2018,9.281823473598047
135000.0,Opel,Astra,Diesel,Used,10750,136.0,2018,9.282754052485227
27108.0,Ford,Fiesta,Gasoline,Used,10800,86.0,2018,9.287394001418473
16000.0,Opel,Corsa,Gasoline,Used,10850,101.0,2018,9.292012520620208
73000.0,Renault,Megane,Diesel,Used,10900,110.0,2018,9.296609807128359
22200.0,Hyundai,i20,Gasoline,Used,10900,101.0,2018,9.296609807128359
9500.0,Volkswagen,up!,Gasoline,Used,9990,60.0,2019,9.209439966733019
20000.0,Fiat,500L,Gasoline,Used,9990,69.0,2019,9.209439966733019
24000.0,Peugeot,108,Gasoline,Used,9990,72.0,2019,9.209439966733019
19985.0,Volkswagen,up!,Gasoline,Used,9990,75.0,2019,9.209439966733019
12999.0,smart,forFour,Gasoline,Used,9999,71.0,2019,9.210340371976184
51000.0,Opel,Corsa,Gasoline,Used,10290,90.0,2019,9.239025005836092
17950.0,Fiat,500L,Gasoline,Demonstration,10390,69.0,2019,9.248695325852646
14350.0,Kia,Picanto,Gasoline,Used,10450,84.0,2019,9.254452946594503
8000.0,Opel,Karl,Gasoline,Used,10480,73.0,2019,9.257319373170178
3535.0,Opel,Corsa,Gasoline,Used,10555,90.0,2019,9.264449697623215
13100.0,smart,forFour,Electric,Used,10590,82.0,2019,9.267759862843668
12000.0,Peugeot,108,Gasoline,Used,10590,72.0,2019,9.267759862843668
27491.0,smart,forFour,Gasoline,Used,10689,71.0,2019,9.27706400401909
82800.0,Opel,Astra,Diesel,Used,10690,110.0,2019,9.2771575450135
11200.0,Dacia,Sandero,Gasoline,Used,10740,90.0,2019,9.281823473598047
26975.0,smart,forFour,Gasoline,Used,10789,71.0,2019,9.28637505825218
118700.0,Renault,Megane,Diesel,Used,10800,116.0,2019,9.287394001418473
6200.0,Volkswagen,T-Cross,Gasoline,Used,22790,116.0,2020,10.034121000171332
13200.0,Volkswagen,Golf Sportsvan,Gasoline,Used,22880,150.0,2020,10.038062150832348
7790.0,Audi,Q2,Gasoline,Used,22890,116.0,2020,10.038499099192006
6301.0,SEAT,Leon,Gasoline,Used,22950,150.0,2020,10.041116787524166
5500.0,SEAT,Leon,Gasoline,Used,22970,150.0,2020,10.041987829781233
22250.0,Volkswagen,Passat Variant,Diesel,Used,22980,120.0,2020,10.042423066556905
2650.0,Volkswagen,T-Cross,Gasoline,Used,22980,116.0,2020,10.042423066556905
23950.0,Volkswagen,Passat,Gasoline,Used,22980,150.0,2020,10.042423066556905
7000.0,Ford,Focus,Gasoline,Demonstration,22980,125.0,2020,10.042423066556905
5900.0,Skoda,Octavia,Gasoline,Demonstration,22990,131.0,2020,10.042858113983936
7850.0,Skoda,Scala,Gasoline,Demonstration,23350,150.0,2020,10.058395088732475
26250.0,Volkswagen,Golf,Diesel,Used,23440,150.0,2020,10.062241904896988
3290.0,Audi,A1,Gasoline,Used,23440,95.0,2020,10.062241904896988
4500.0,Volkswagen,Golf,Diesel,Used,23490,116.0,2020,10.064372648053766
12000.0,Volkswagen,T-Roc,Gasoline,Used,23885,116.0,2020,10.081047792228372
9100.0,Audi,A1,Gasoline,Used,23890,116.0,2020,10.08125709796202
3700.0,Volkswagen,T-Cross,Gasoline,Used,23980,116.0,2020,10.085017129129874
9900.0,Skoda,Scala,Gasoline,Demonstration,23980,150.0,2020,10.085017129129874
5000.0,Ford,Focus,Gasoline,Demonstration,23980,150.0,2020,10.085017129129874
11150.0,Audi,Q2,Gasoline,Used,23990,116.0,2020,10.085434038999999
50.0,Nissan,Micra,Gasoline,Pre-registered,15990,92.0,2021,9.679781342959442
3000.0,Opel,Corsa,Gasoline,Used,15990,75.0,2021,9.679781342959442
1000.0,Dacia,Sandero,Gasoline,Demonstration,15990,90.0,2021,9.679781342959442
100.0,Renault,Clio,Gasoline,Pre-registered,15990,91.0,2021,9.679781342959442
1000.0,Hyundai,i20,Gasoline,Demonstration,15990,101.0,2021,9.679781342959442
20.0,Skoda,Fabia,Gasoline,Pre-registered,16190,95.0,2021,9.692210811286753
9.0,Toyota,Yaris,Gasoline,Pre-registered,16190,125.0,2021,9.692210811286753
143700.0,Mercedes-Benz,E 350,Gasoline,Used,15399,292.0,2011,9.642122788401721
1820.0,Others,Unknown,Diesel,Used,15500,18.0,2011,9.648659816955295
207000.0,BMW,X3,Diesel,Used,16000,184.0,2011,9.680406499268875
135661.0,Volkswagen,T5,Diesel,Used,16650,102.0,2011,9.720225553665117
299855.0,Porsche,Cayenne,Gasoline,Used,16990,400.0,2011,9.740439071085758
83000.0,Lexus,CT 200h,Electric/Gasoline,Used,16990,136.0,2011,9.740439071085758
199990.0,Mercedes-Benz,CLS,Diesel,Used,16990,265.0,2011,9.740439071085758
63210.0,Mercedes-Benz,C 250,Gasoline,Used,16990,204.0,2011,9.740439071085758
82074.0,Mercedes-Benz,E 250,Gasoline,Used,17900,204.0,2011,9.792611856190192
294242.0,Mercedes-Benz,S 500,Gasoline,Used,18000,387.0,2011,9.798182590890704
133200.0,Mercedes-Benz,E 350,Diesel,Used,18499,265.0,2011,9.825526011066415
190500.0,BMW,528,Gasoline,Used,18500,258.0,2011,9.825580063659602
151000.0,Mercedes-Benz,GLK 250,Diesel,Used,18500,204.0,2011,9.825580063659602
168000.0,Volkswagen,T5 Caravelle,Diesel,Used,18640,179.0,2011,9.833118734869245
168795.0,Volkswagen,T5 Transporter,Diesel,Used,19695,140.0,2011,9.888170848424235
38200.0,Audi,TT,Diesel,Used,19900,170.0,2011,9.898525260706313
169893.0,Audi,A8,Diesel,Used,19900,351.0,2011,9.898525260706313
185932.0,Mercedes-Benz,Viano,Diesel,Used,19990,224.0,2011,9.903037451255743
265000.0,Audi,Q7,Diesel,Used,19990,500.0,2011,9.903037451255743
192383.0,Mercedes-Benz,S 500,Gasoline,Used,19990,387.0,2011,9.903037451255743
77544.0,MINI,Cooper Countryman,Gasoline,Used,11499,122.0,2012,9.350102314351341
105067.0,Audi,A4 allroad,Gasoline,Used,11499,170.0,2012,9.350102314351341
171600.0,Mercedes-Benz,E 200,Gasoline,Used,11499,184.0,2012,9.350102314351341
151400.0,Volkswagen,Passat Alltrack,Diesel,Used,11499,170.0,2012,9.350102314351341
74500.0,Volkswagen,Beetle,Gasoline,Used,11499,200.0,2012,9.350102314351341
69700.0,Kia,Sportage,Diesel,Used,11555,136.0,2012,9.354960061586127
93000.0,Toyota,Avensis,Gasoline,Used,11690,147.0,2012,9.366574594006819
